0
0
34290
0
34558
0
37139
0
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
1875
313
1875
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
0
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
0
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
0
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
0
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
0
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
1875
313
